RegionName,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07
"Twin Falls, ID",314,113.2307692,112.031107,112.4518733,111.4413076,110.8198925,110.6068546,110.2836879,110.2971645,109.9374858,107.7626566,107.1428571,106.5203357,106.1875,106.2776703,105.5686243,104.8048088,103.4787736,103.4787736,102.876798,102.5525171,103.9701258,103.2608262,101.5625,100.6130128,101.3024602,102.2262335,102.0942359,103.025266,103.1459663,103.4987504,105.344296,105.4814815,105.8619505,105.57122,107.0438105,106.1643836,106.0126582,106.5674473,106.0885209,107.2273325,106.7475901,106.5808262,107.1773668,108.1395349,108.8214075,111.2351173,111.8793212,111.5367283,109.4276094,109.283461,110.6445313,112.8815629,112.638524,111.4132858,111.2038141,111.6011905,111.8205538,112.8276705,111.2038141,111.7021277,110.5863665,109.7851113,113.8089739,115.3292316,115.819389,117.6388465,118.9477697,119.3087404,119.8586557,121.3265031,122.1573454,121.8006218,121.892717,122.6515417,122.2841645,122.1976091,122.210755,123.6396499,123.6673774,124.1715718,123.6487572,123.5478529,123.630137,127.4660912,126.4979339,127.1253929,127.4660912,127.5826446,130.2989587,128.8290973,128.1327,128.3299799,127.4828458,129.3308207,129.5697846,131.2322275,131.9237013,135.7230333,136.2634058,139.6048775,137.525355,135.0562948,138.6615044,139.6320576,141.5114087,142.7406199,142.2426685,141.660199,144.5494994,148.281774,147.5694376,148.3839521,151.1925538,151.9294218,153.2101167
"Corning, NY",315,103.6827082,103.2297118,106.0241472,107.6483126,107.469267,107.6483126,105.0354028,105.632716,101.3798701,100.080558,100.5870021,101.6439226,100.7191723,101.580747,101.3798701,101.3798701,105.1562465,104.8993876,101.2097964,101.0988804,100.3277946,103.593642,103.8297511,100.9180572,103.4782609,100.0685871,104.1671041,105.2678571,107.6402894,109.3800402,110.0164204,106.4826934,106.7706109,107.7319588,105.5509881,107.4095931,110.3429204,110.3429204,110.1790474,107.8059754,110.9654911,110.6314085,109.0342679,107.7625571,107.4101796,108.6538462,109.9471831,109.2173222,105.6767322,104.5354687,105.9873593,103.8136574,105,105,105.1061314,106.7639729,106.953415,107.421875,108.4598698,103.1451613,103.515625,104.0774973,104.4831492,104.035115,109.1575092,107.8611632,104.1989113,102.1786492,101.9897959,100.3249755,101.5314782,101.7654897,101.7737835,107.0797674,112.1686985,108.7422118,110.312674,111.0619469,111.9047619,111.0582011,108.5329341,107.3232323,106.3561989,108.5329341,111.0582011,108.2099194,108.2099194,111.4922813,112.4097349,108.6229947,111.8181818,111.5327381,113.1117267,115.0909091,116.2806373,119.2766592,113.1522245,115.7852895,116.0809055,115.6323185,123.5648494,123.4498309,120.0711538,119.9374626,122.0072415,124.2607527,122.7678571,124.7699653,120.8669355,120.8333333,125.3932835,121.6143012,121.313145,122.6757755,123.5714286
"Sebring, FL",316,116.7890149,116.398243,117.1875,113.0087834,111.4206128,111.6267508,109.1703057,108.5683531,106.3920455,104.8353736,103.1316726,103.1762995,102.6252983,99.67845659,99.07951585,98.92011367,99.15092044,98.62251126,96.82781184,96.85979655,97.34312247,96.12873519,94.85294118,93.50547731,93.62898189,93.25822379,93.89671362,94.29400387,92.98496779,90.97127223,90.42894984,90.61135371,90.17331108,90.61135371,90.27552172,91.96787149,93.4094663,95.99625941,95.20785219,96.20938628,96.89681924,95.22872978,95.93245313,94.1143809,95.05434783,96.25286041,97.12889432,97.9338843,97.55394664,96.60430323,97.19519176,99.40318302,99.75961538,100.3852909,99.82533361,98.26212774,99.79338843,101.3289037,102.0809249,102.6624549,102.9411765,102.7689873,102.4687339,104.207425,105.0545663,105.3757348,105.3013262,106.9802524,107.0573409,107.0714286,108.6705339,108.5143354,109.6938776,110.8129948,112.1963655,115.5962334,119.0349712,118.2600793,117.9007323,119.047619,117.1875,118.4460593,117.4047212,117.9876335,119.0371596,119,118.7964339,118.4921764,119.1252,118.2876446,120.5746537,119.4476718,120.3292119,119.198313,118.4510463,120.6225681,123.0793564,123.3679871,123.615465,125.5348837,125.3369636,128.420257,129.8000824,131.3873789,131.0517313,131.4435334,134.4254279,134.502924,133.6934156,131.4605416,130.8155446,129.8839907,129.8913043,131.0620301,129.5641932
"Truckee, CA",317,254.8417431,246.9565267,246.401659,245.2803206,247.2105997,251.228715,254.5857593,255.3684542,249.8001599,249.1321785,247.1122112,242.7895382,242.5832545,237.4567474,237.6425856,238.3333333,242.1259843,242.6963813,246.6666667,243.3333333,244.6979352,244.7036119,242.5399028,246.1287694,249.0276789,246.6666667,242.9366181,247.8399615,246.6666667,247.8489079,248.2728843,247.8676699,245.3796531,245.2366318,247.6835353,243.0763473,248.789413,248.2057416,248.1051513,252.218145,257.8328125,262.2637779,259.2109553,254.8193232,266.4797558,269.1616184,261.3945119,270.1834862,270.8133971,278.2421645,278.8472205,270.2327327,275.531539,271.4324781,266.4733275,265.8017299,269.3854107,269.9174794,269.7668973,274.5277194,277.8001443,291.8948521,277.1226415,278.3294882,276.4190125,282.2737706,285.0812408,288.4329473,284.1300366,281.3057774,277.7146599,282.7488688,279.1171606,273.5010578,277.867994,286.6188265,297.287163,300.3472222,300.3164557,303.8461538,302.9580153,295.9416325,294.9101068,297.4521085,290.5957944,299.0911619,309.0062112,309.5791001,314.742968,321.7761557,324.0740741,324.5833333,320.9672094,322.0791977,318.8745399,319.7997775,322.8782288,324.6584255,324.3923469,316.6893888,321.7821782,328.1710914,327.2270856,339.230429,337.0525337,328.721374,325.6150507,321.7352781,328.6014721,335.2664009,336.0952874,331.6124911,330.6595051,331.4854216,335.9487242
"Paducah, KY",318,95.55555556,95.91836735,95.96879246,96.07323257,94.68421053,94.75138122,92.02538571,91.96,93.20578857,90.92422483,89.46999941,87.53748467,87.77777778,88.64349563,87.87878788,88.9180377,92.47099801,94.05882353,95.36064871,94.02827926,95.29518879,95.86131771,98.66666667,100.3720238,99.46209213,98.32920792,98.66666667,98.06679655,98.264893,97.37783766,97.21088435,96.83954619,95.34690108,94.50549451,93.19833853,92.99007444,94.86626402,96.72013571,95.66951567,94.56654457,94.22863485,94.06785287,93.91634981,94.27932247,93.78648874,94.62962963,94.83899668,94.70175439,94.12408853,94.16096791,95.01131222,95.60055696,95.66326531,95.23529412,94.95625322,94.41381323,96.08609069,94.65909091,94.25234489,98.51818788,95.86425764,95.86947225,94.93670886,95.95959596,96.92336508,97.51219512,96.07843137,94.41071797,96.18194327,97.20599885,97.54569115,97.11021505,98.59055673,99.44764908,99.04279279,99.27519858,100.2998123,100.4588948,100.5453306,99.79738416,99.02411022,99.09855769,99.00537616,98.71794872,99.20582396,99.68532751,100.5900448,101.425017,102.0321544,102.0851434,102.6694045,100.7015306,101.8634259,102.7874564,104.0174075,104.0174075,102.7937282,103.0922591,105.1505259,106.7453626,108.3875633,110.671455,110.3693908,111,111.6560877,113.4043445,111.9064458,113.0631907,113.1295982,114.8999574,114.4430502,111.9958635,112.5554418,111.9958635,110.7945002
"Shelby, NC",319,101.3394188,102.2371903,102.8985507,104.0909091,102.6707756,104.0141548,103.8145823,104.187741,102.7874564,105.0775386,107.8447676,107.8167116,106.4536341,106.8965517,106.5699007,103.6953243,102.5270758,100.6564551,100.9683438,101.9965278,103.1393568,100.3720238,101.1096177,102.6712329,103.1231585,100.9301348,100.8408072,100.1002674,99.76931949,98.96219422,99.10558559,98.48484848,100.3564035,101.4503263,101.4548239,103.8666022,100.3512293,102.6361279,102.0200635,101.0101591,102.8446302,102.6361279,101.4235389,101.6237349,100.8541674,101.6837482,102.7196086,99.69587734,102.9019304,101.8022406,102.042042,102.7107478,103.0283505,103.9360394,103.9360394,103.7221153,105.0061805,102.8985507,101.1682243,100.9365622,100.8916002,101.0493557,99.3622449,101.0035211,101.076555,102.7079435,105.3994083,106.3410194,106.5046462,103.3210314,105.8597125,106.0532688,106.9406976,107.114094,108.0847384,107.7754253,108.0463374,106.916221,107.1341733,105.1810585,105.1810585,104.8977675,106.3855872,104.2125199,105.6007215,106.4227035,105.6007215,113.4291128,116.2675312,110.5992186,110.3073123,108.083281,106.6333333,107.8277982,106.4310051,105.3013798,105.8361016,108.8381066,111.5804639,115.7314255,118.6330935,116.9680851,115.2404747,114.8815836,115.2404747,115.1815453,113.8090226,115.2190623,115.2941176,119.4148936,117.5089127,121.3872832,124.5990034,127.4496644,126.5179968
"Fairbanks, AK",320,,,,,,,,,,,,,,216.2462908,214.5448487,207.4468085,207.4468085,216.9346196,218.2320877,209.8837209,186.74988,176.0204082,175.8673469,166.333888,162.2222222,149.4712128,151.9421173,157.3157895,163.5729614,167.5704989,164.7646769,168.5649203,168.7146789,163.5729614,168.6254471,163.5729614,180.9797751,186.352446,194.5564516,200.2293902,194.5564516,192.0654912,191.1528412,195.020492,201.3595166,202.0137758,185.2287312,185.8271375,185.1851852,188.8720661,181.1111111,184.8249027,179.348035,192.1052632,195.1596292,194.3699732,184.375,181.1875,183.9547991,184.5123408,189.4269521,188.3815029,201.9851732,208.7347463,210.231932,207.3010997,198.6153153,188.3815029,188.3815029,199.2862325,203.6339188,202.4712068,209.6174004,204.3986345,211.2676056,225.3302253,230.6923077,223,214.4296192,211.4695341,209.9457876,207.1132597,204.2243767,205.6688182,210.9371065,223.3376404,232.5682382,226.5817913,220.74235,217.7804296,223.5244098,233.1804281,226.4654599,212.4760298,210.0140056,213.1473984,205.9516024,221.6111111,236.4864865,247.7024711,245.8017677,258.2450626,255.2889403,246.4733542,252.2678863,253.1837916,269.2299145,269.2299145,263.6142829,262.2857143,263.6217949,259.375,262.2687047,252.6770294,253.2707881
"Ocean City, NJ",321,461.8937644,466.5889863,453.1186918,462.2641509,461.8332279,464.014901,464.014901,462.8747795,456.2401992,453.6258954,449.3613139,455.625,444.294699,452.5795621,445.2724399,444.7602918,439.2641406,435.7293028,440.6862745,443.1937057,438.4034895,432.0610687,436.9817575,435.2883902,438.3333333,444.1395709,440.8333333,444.0710977,438.5964912,431.9201995,430.538226,428.8567789,425.3534063,424.9166667,422.5304465,425.9066092,425.5794513,426.242236,424.9166667,423.5507559,424.5,423.0038071,428.3333333,428.802589,431.9453076,428.2965029,437.1875,433.1889081,429.6695402,428.6480687,437.1875,435.5555556,438.2627238,438.6363636,433.59375,434.2653307,431.1408016,433.1640305,432.7239884,433.8948443,436.4089776,431.0391363,443.3226496,433.8061466,434.1032609,430.8896614,443.4158745,433.8948443,433.503987,438.8748462,439.4855319,449.6433573,447.5595238,443.4353421,443.3493461,440.9051574,443.0970149,450.8490279,450.3759398,439.8541151,440.021861,444,440.7051282,436.7201426,434.9906774,437.5,435.2176471,447.6361032,450.7611241,459.3563939,466.0611855,474.5,468.4004474,465.9786951,465.5009452,467.4185464,475.7942511,486.6180216,481.413361,494.4674965,490.8074347,492.1156373,499.4086036,506.1728395,510.2564103,506.551549,520.4982363,515.3902798,510.6780592,512.5927531,505.2790347,512.2507123,515.7936508,520.2546296,531.971983
"Mankato, MN",322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.0662461,135.8367917,134.7477064,135.6268653,138.0785756,146.6635116,145.1597289,146.0556364,152.8735632,147.337678,141.4289761,138.5098485,136.832196,141.6337286,138.6728734,134.5769231,137.4477774,140.0575476,141.572238,147.9076479,147.2263132,147.9076479,146.7331118,142.4438687,141.572238,144.9546828,139.6804836,145.9696262,138.608871,142.1382073,150.8657046,150.7751938,146.8992248,145.4562629,141.6701819,140.4471863,150.6944444,157.6561989,156.1335823,157.8289474,160.068978,155.1639016,160.2029915,165.0850967,167.1233893,163.8977179,166.212901,163.1748648,162.7162502,163.8977179,162.1773288,163.0911532,161.5453593,163.2422803,159.0855107,158.9714234,162.6038497,160.5631603,174.4702011,180.349244,186.0557769,190.5765179,194.8676046,190.8866995,190.5765179,190.5768072,192.2075341,191.1667765,189.4555479,194.4876783,190.8866995,193.7834225
"Rome, GA",323,99.00957412,99.64809384,99.64809384,98.77136752,99.5496985,99.10436137,99.45130316,98.64281308,97.61904762,98.11353793,95.61891516,97.05228031,97.05228031,97.88306174,99.0694191,97.08029197,95.3027192,94.15938865,93.69227181,94.08998737,93.54865455,93.85804996,93.57541899,93.14255539,92.44143019,92.21859801,93.6706708,95.0950951,96.95624604,96.66334125,95.01506939,96.15307538,94.97623897,94.49987463,94.48223734,94.48376573,94.79103574,96.98113208,96.7531143,97.2994226,96.53755869,99.8788613,98.61712121,98.61712121,97.3073847,96.10042735,95.98176689,96.26948775,99.27579964,96.90778392,96.8503937,95.67078566,96.38084829,96.96630103,96.96856245,97.35560195,97.73539928,96.35404696,98.0066066,97.24770642,97.35560195,99.72636816,99.96765847,100,102.1705095,103.0424409,103.6800923,103.4851622,103.7747603,103.90625,103.7747603,102.8092793,103.7747603,100.5828991,101.6228056,102.0833333,101.1674323,100.8913742,102.7219775,102.8790787,103.1771247,104.7103756,104.8118445,106.1967833,104.3650067,105.411867,108.5989376,109.8988397,108.7845011,108.9572193,110.021947,111.1864702,110.2257291,111.4665329,112.422436,113.9171013,114.8545176,113.576555,113.5232702,116.9142722,116.2597128,115.1672162,115.0189838,119.4572339,119.6143617,120.1167182,120.2020202,121.0944539,121.8250235,121.9862227,122.2765819,124.5401997,124.6401622,124.4256739,124.5589235
"Cape Girardeau, MO",324,102.4919803,102.8525376,104.6108081,102.629891,102.2829756,99.65294993,99.95,101.1388889,99.95119048,99.94444444,99.94281046,99.9372549,96.88655825,99.91506353,99.8667555,97.03337454,95.31029186,96.21808153,95.45390727,94.85298546,95.78544061,99.95138889,97.82608696,100.6428571,103.0232143,104.2142857,104.3043478,100.4901961,99.63201754,100.3884158,97.1117833,97.16666667,96.00840336,96.01196629,97.77219873,98.04439746,97.21100917,98.01038062,103.0847348,102.7695313,99.6969697,96.48737374,95.12711864,94.54054054,94.87341772,95.29173888,96.60069849,96.8589078,96.60069849,96.60069849,98.14814815,96.90087586,97.30694354,97.91054522,98.55911718,98.19893573,98.7688864,98.62719863,97.64380531,101.2859121,102.8325343,102.8325343,101.0638298,97.31578402,98.67032949,101.9136408,101.2950391,102.9426189,104.7748447,102.9426189,99.82000899,104.0092479,103.6967479,108.1319444,108.3545918,105.5303233,106.9139603,107.734598,110.5580694,116.6221196,116.63286,114.4402036,115.807877,118.2075715,120.3942611,121.5061386,120.346136,121.3056903,120.2861489,121.6483375,119.7268908,119.3383356,119.5244572,124.3680485,127.2210377,127.0070944,125.4182156,122.7350404,123.00522,126.5606596,128.0278671,132.3045267,127.0030859,130.1649306,129.264396,126.1917262,126.8244077,129.6543062,129.4219381,134.2843143,137.8790226,132.1935484,137.2178157,132.1030635,129.6936937
"Hot Springs, AR",325,135.5367232,133.2248453,131.3906986,132.4963458,131.2217195,131.8722153,130.6238595,130.3599556,130.6238595,129.1427671,127.7584204,130.8358221,131.9129288,131.0906773,133.4450028,134.5735501,133.0862534,133.3254352,134.5116836,134.7259659,133.6668897,132.1658327,129.3882287,129.8062016,130.4003171,130.3585982,129.9133911,129.7819935,129.8433636,126.8237426,125.9769371,126.8237426,126.2252017,126.7839643,126.8569918,126.1737916,127.5214486,125.9769371,127.2727273,127.3913043,125.4984002,124.5240966,123.2525949,124.3465056,124.6212121,128.7692561,127.0107239,127.0018395,126.659292,126.5822785,131.5336014,128.4422524,129.8415048,128.0487805,125.7576332,129.9955097,127.1192321,128.8401031,128.4754757,125.7576332,126.9929551,128.8273289,126.6928168,128.115142,126.7364939,125.9459934,126.4443806,128.5472015,130.8041203,129.6098646,126.9775092,127.2666219,126.0297193,128.220524,129.0447504,131.5052191,133.7209302,136.6293478,134.4146685,133.1666667,132.9483821,132.5301205,132.7134424,134.0872039,130.035475,132.6366559,133.3737496,132.6366559,132.3208243,128.2722987,128.6875065,132.1129246,132.1129246,131.4998199,132.3726542,130.9979839,129.9531981,133.4935897,134.3624929,136.9302921,133.8235294,135.6468047,131.6944688,130.4263338,132.0046165,132.3421589,133.4793961,133.9004411,133.7462834,134.902411,141.7762113,143.2478727,142.5267093,137.7273673,137.2120196
"Clarksburg, WV",326,103.5220994,104.9548251,104.4621312,103.5598706,103.5220994,103.5220994,101.6088061,102,104.7837484,101.8589254,100.3266449,101.9215686,104.1152913,106.25,105.3087132,101.7221041,101.9960518,103.7237759,102.5354213,105.0847458,107.6350093,105.1336146,105.6067588,105.4031937,109.1283588,116.6388889,112.6773183,113.8996139,112.4375,112.4375,110.610687,111.538,109.8265896,110.0068303,110.5031855,113.6666667,115.3483992,120.1548682,115.3378901,113.9927624,113.8028439,111.0076932,110.1694915,108.8213588,113.4180791,111.2692308,111.1527778,112.1428571,114.6406728,111.8307427,108.9041096,114.2507161,113.6248736,117.5059952,115.0585386,113.8180434,119.0018315,117.4166667,117.4160044,118.6022743,116.6666667,122.5,122.7989054,124.5497767,122.8813559,121.8348285,121.3532729,118.3051774,120.8717121,119.2747176,121.9769463,122.1044974,122.1044974,118.8429209,118.4375,121.8125,120.1923077,116.9817032,116.0374594,116.3265306,116.3265306,115.7938815,116.0465116,117.6035503,117.6639196,120.355709,119.6688453,119.6520237,117.768595,118.2798137,118.0926916,119.7749411,121.6489362,122.173798,120.753376,120.8148323,125,126.7753623,126.7753623,126.1737223,123.5304378,124.9553571,126.4704474,125.0500501,124.7638327,126.9617324,125.9864713,127.0832993,130.8571429,131.373666,131.6384181,129.9159881,125.6451613,124.5675755,123.491031
"Dubuque, IA",327,142.6738045,137.963844,138.0867255,138.0401235,138.0019837,138.0019837,139.3967093,139.7784163,139.481268,139.4743872,139.4720302,140.1335642,140.0249919,141.5755927,140.6314345,141.3180539,139.215704,139.2330383,137.3699851,137.4381528,137.3304809,139.062971,139.9060626,139.1983696,138.7271496,136.6282547,135.6332069,134.8798589,135.0928074,136.0337006,137.0273105,137.2228089,137.4918869,137.4918869,135.6763549,137.6201923,136.3292434,135.8974359,139.7589099,139.2330383,140.0326921,142.0940171,141.5640394,141.2318841,141.2818746,142.8559853,143.011549,144.1620879,146.584054,144.1620879,147.8622328,147.8622328,152.0334693,149.590828,146.3277617,144.8671498,144.66897,142.6369863,143.3778127,143.4630566,143.4630566,146.80587,151.8995098,151.1654349,146.6977985,148.4848485,148.4375,148.911688,152.9850746,156.2006942,157.1315967,157.3177439,157.7640372,158.5039415,163.1564365,164.95,164.95,160.4761702,158.5723002,160.3277823,162.0689655,159.4019934,162.2210953,159.0523338,157.1428571,158.5185185,158.8859416,160.6177606,160.2860785,160.4893093,158.6302895,164.6158038,160.2564103,158.1156716,157.9706049,158.1156716,157.0681705,159.96,160.4297375,159.5238095,159.5238095,161.9876474,162.4734982,160.5632581,162.1483376,163.5311143,158.3041345,158.7071877,161.5833904,165.6038397,168.8152241,174.4979528,173.8962704,171.7538109,176.4507805
